url,label,topic,confidence,notes
https://an.wikipedia.org/wiki/Wikipedia:Sobre#bodyContent,0,,low,Auto-labeled
https://roa-rup.wikipedia.org/wiki/Wikipedia:Community_portal#Adminship_request,0,,low,Auto-labeled
https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D8%AA%D8%B5%D9%84_%D8%A8%D9%86%D8%A7#bodyContent,0,,low,Auto-labeled
https://ang.wikipedia.org/wiki/Help:Inno%C3%BE#Standard_practice,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3ASearch%26fulltext%3D1%26profile%3Dall%26search%3D,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D63da01131642c31a78092157d9bf8ce4%26returnto%3DArtificial%2Bintelligence%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://sn.wikipedia.org/wiki/Special:Search,0,,high,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Supervised+learning&centralauthLoginToken=a867563c9674f145fde7522765346cd3&usesul3=1&useformat=desktop&campaign=loginCTA,0,,high,Auto-labeled
https://donate.wikimedia.org/wiki/Special:FundraiserRedirector,0,,high,Auto-labeled
https://af.wikipedia.org/w/index.php?title=Spesiaal:Teken_in&returnto=Wikipedia%3AOmtrent,0,,low,Auto-labeled
https://www.wikidata.org/wiki/Special:SpecialPages,0,,high,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4#বাহ্যিক_সংযোগ,0,,low,Auto-labeled
https://donate.wikimedia.org/w/index.php?country=IN&title=Special:LandingPage&uselang=en&wmf_campaign=en.wikipedia.org&wmf_medium=sidebar&wmf_source=donate,0,,high,Auto-labeled
https://map-bms.wikipedia.org/wiki/Kaca_Utama,0,,low,Auto-labeled
https://af.wikipedia.org/w/index.php?title=Spesiaal:Teken_in&returnto=Wikipedia%3AGebruikersportaal,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Global_warming#bodyContent,1,climate_science,low,Auto-labeled
https://wikimediafoundation.org/give/,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D4e99d3fcf08b7607ae854a429ebdf0e3%26returnto%3DBitcoin%26useformat%3Ddesktop%26usesul3%3D1,1,blockchain,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Decentralized+finance&centralauthLoginToken=79cdf269c273ce1ba96ec386ddbf56fc&usesul3=1&useformat=desktop&campaign=loginCTA,0,blockchain,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUrlShortener%26url%3Dhttps%253A%252F%252Fauth.wikimedia.org%252Fenwiki%252Fw%252Findex.php%253Ftitle%253DSpecial%253AUserLogin%2526centralauthLoginToken%253D4144ecabd9d6616e877ab3bee3aff5bf%2526returnto%253DArtificial%252Bintelligence%2526useformat%253Ddesktop%2526usesul3%253D1,0,,high,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Template:Appeal/default/en&action=history,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Da1bacb248ba6f7631a5067fb4c38c1c6%26returnto%3DProof%2Bof%2Bwork%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://ady.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B5:%D0%9B%D1%8A%D1%8D%D0%BF%D0%BA%D1%8A%D1%8D%D0%B3%D1%8A%D1%83_%D3%80%D1%83%D1%85%D1%8C%D0%B0%D0%BF%D3%80#Databox_Installation,0,,low,Auto-labeled
https://collab.wikimedia.org/wiki/Main_Page,0,,high,Auto-labeled
https://ang.wikipedia.org/w/index.php?title=Syndrig:CreateAccount&returnto=Help%3AInno%C3%BE,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:Random#Coordinating_Council_of_Literary_Magazines_(CCLM),0,,high,Auto-labeled
https://az.wikipedia.org/wiki/X%C3%BCsusi:X%C3%BCsusiS%C9%99hif%C9%99l%C9%99r,0,,low,Auto-labeled
https://ar.wikipedia.org/w/index.php?title=%D8%AE%D8%A7%D8%B5:%D8%A5%D9%86%D8%B4%D8%A7%D8%A1_%D8%AD%D8%B3%D8%A7%D8%A8&returnto=%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9%3A%D9%85%D9%82%D8%AF%D9%85%D8%A9,0,,low,Auto-labeled
https://ary.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D9%BE%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A3%D9%BE%D9%84%D9%88%D8%AF%D9%8A_%D9%81%D9%8A%D8%B4%D9%8A,0,,low,Auto-labeled
https://ca.wikipedia.org/wiki/Xarxa_neuronal#Connectivitat,0,,low,Auto-labeled
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B4%D8%A8%D9%83%D8%A9_%D8%A7%D9%84%D8%B9%D8%B5%D8%A8%D9%8A%D8%A9#الذكاء_الاصطناعي,0,,low,Auto-labeled
https://alt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D3%A6%D0%BC%D3%A7%D0%BB%D0%B8%D0%BA%D1%82%D0%B8%D2%A5_%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%BB%D1%8B,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Intergovernmental_Panel_on_Climate_Change,1,climate_science,low,Auto-labeled
https://be.wikipedia.org/w/index.php?title=%D0%90%D0%B4%D0%BC%D1%8B%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D0%B5:CreateAccount&returnto=%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%80%D0%BA%D0%B0%D0%B2%D0%B0%D0%BD%D1%8B+%D1%80%D1%8D%D0%B5%D1%81%D1%82%D1%80,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UrlShortener&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSpecial%3ARecentChanges#bodyContent,0,,high,Auto-labeled
https://am.wikipedia.org/wiki/%E1%8B%8B%E1%8A%93%E1%8B%8D_%E1%8C%88%E1%8C%BD,0,,low,Auto-labeled
https://ang.wikipedia.org/wiki/Help:Inno%C3%BE#Typing,0,,high,Auto-labeled
https://ab.wikipedia.org/wiki/%D0%90%D0%B2%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B0:%D0%9E%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B5#bodyContent,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:UserLogin&returnto=Cryptocurrency&centralauthLoginToken=5a23abfb09ef2775adeb18867570ee37&usesul3=1&useformat=desktop,1,blockchain,medium,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#ছেপ্টেম্বৰ,0,,low,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Template:Infobox/Default/en&action=history,0,,low,Auto-labeled
https://ast.wikipedia.org/wiki/Wikipedia:Tocante_a,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D1f1bdb54b5d882fe08ced1991137f1a4%26returnto%3DSustainability%26useformat%3Ddesktop%26usesul3%3D1,1,climate_science,low,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Welkom_nuwelinge#Hoe_om_'n_artikel_te_wysig,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Talk:Main_Page#Day-after-tomorrow's_FA,0,,high,Auto-labeled
https://av.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%B0%D1%8F%D0%BD,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Help%3ARecent+changes,0,,high,Auto-labeled
https://ce.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2:%D0%9A%D0%B0%D1%80%D0%B0%D1%80%D0%B0_%D1%85%D0%B8%D0%BB%D0%BB%D0%B0%D1%80%D1%88,0,,low,Auto-labeled
https://zh-min-nan.wikipedia.org/wiki/Portal:Sin-b%C3%BBn_s%C5%AB-ki%C4%81%E2%81%BF#9_goe̍h,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUrlShortener%26url%3Dhttps%253A%252F%252Fauth.wikimedia.org%252Fenwiki%252Fw%252Findex.php%253Ftitle%253DSpecial%253ACreateAccount%2526centralauthLoginToken%253D63da01131642c31a78092157d9bf8ce4%2526returnto%253DArtificial%252Bintelligence%2526useformat%253Ddesktop%2526usesul3%253D1,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D6f5cc38be6275cd4214ce9fa344ae075%26returnto%3DWilliam%2BPhillips%2B%2528editor%2529%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://donate.wikimedia.org/give/legacy-planned-giving/,0,,low,Auto-labeled
https://wikimediafoundation.org/about/contact/,0,,low,Auto-labeled
https://wikimediafoundation.org/news/2026/02/02/open-knowledge-journalism-awards-applications-open/,0,,low,Auto-labeled
https://www.mediawiki.org/wiki/MediaWiki_Platform_Team/SUL3#bodyContent,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/An_Ocean_of_Doubt,0,,low,Auto-labeled
https://bh.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%85%E0%A4%AA%E0%A4%B2%E0%A5%8B%E0%A4%A1#bodyContent,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/MediaWiki_talk:Recentchangestext#Filter_options_changes,0,,low,Auto-labeled
https://auth.wikimedia.org/enwiki/wiki/Special:UserLogin#bodyContent,0,,high,Auto-labeled
https://wikimediafoundation.org/what-we-do/open-the-knowledge/,0,,low,Auto-labeled
https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Portal,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Distributed+ledger#bodyContent,0,,high,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Wikipedia%3AFile+upload+wizard&centralauthLoginToken=cfafc0ebb64feeeac0efc24d61cdb972&usesul3=1&useformat=desktop&campaign=loginCTA,0,,high,Auto-labeled
https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%87%E0%A6%B7:%E0%A6%85%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A6%BE_%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE,0,,low,Auto-labeled
https://donate.wikimedia.org/wiki/Tax_deductibility,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Blockchain#,1,blockchain,low,Auto-labeled
https://fa.wikipedia.org/wiki/%D8%AF%D9%81%D8%AA%D8%B1_%DA%A9%D9%84_%D8%AA%D9%88%D8%B2%DB%8C%D8%B9%E2%80%8C%D8%B4%D8%AF%D9%87,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Dda728ab62b8f433227e4b10fc6b3a5a6%26returnto%3DArtificial%2Bintelligence%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A8%D9%88%D8%A7%D8%A8%D8%A9_%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:UserLogin&returnto=Greenhouse+gas&centralauthLoginToken=2e8e7f1b805fd4dec4f9d1f62cfd9a0e&usesul3=1&useformat=desktop,1,climate_science,low,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=an.wikipedia.org&uselang=an,0,,low,Auto-labeled
https://www.mediawiki.org/w/index.php?title=Special:CreateAccount&returnto=MediaWiki+Platform+Team%2FSUL3,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Special%3AQrCode&returntoquery=url%3Dhttps%253A%252F%252Fauth.wikimedia.org%252Fenwiki%252Fw%252Findex.php%253Ftitle%253DSpecial%253ACreateAccount%2526centralauthLoginToken%253Dfa26d9cf48395f3030044c045f6b36bf%2526returnto%253DMachine%252Blearning%2526useformat%253Ddesktop%2526usesul3%253D1,0,,high,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=anp.wikipedia.org&uselang=anp,0,,low,Auto-labeled
https://donate.wikimedia.org/wiki/Problems_donating,0,,low,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#নোবেল_বঁটা_২০২৫,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Artificial_intelligence#bodyContent,1,machine_learning,low,Auto-labeled
https://ba.wikipedia.org/wiki/%D0%9C%D0%B0%D1%85%D1%81%D1%83%D1%81:%D0%AF%D2%A3%D1%8B_%D0%B1%D0%B8%D1%82%D1%82%D3%99%D1%80,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Dcfafc0ebb64feeeac0efc24d61cdb972%26returnto%3DWikipedia%253AFile%2Bupload%2Bwizard%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Recent_changes#bodyContent,0,,high,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Carbon+footprint,1,climate_science,low,Auto-labeled
https://ary.wikipedia.org/wiki/%D9%83%D9%86%D8%A7%D8%B4_%D9%85%D9%88%D8%B2%D8%B9,0,,low,Auto-labeled
https://be.wikipedia.org/w/index.php?title=%D0%90%D0%B4%D0%BC%D1%8B%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D0%B5:UserLogin&returnto=%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%80%D0%BA%D0%B0%D0%B2%D0%B0%D0%BD%D1%8B+%D1%80%D1%8D%D0%B5%D1%81%D1%82%D1%80,0,,low,Auto-labeled
https://map-bms.wikipedia.org/w/index.php?title=Mirunggan:Gaw%C3%A9_akun&returnto=Wikipedia%3AHubungi+kami,0,,low,Auto-labeled
https://als.wikipedia.org/wiki/Spezial:Zuefelligi_Syte,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Help%3ARecent+changes,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Bitcoin,1,blockchain,low,Auto-labeled
https://an.wikipedia.org/w/index.php?title=Especial:Creyar_cuenta&returnto=Wikipedia%3AAduya,0,,high,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Special:RecentChanges&hideminor=1,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Decentralized+finance,0,blockchain,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D1aefcb61de602b22720b5bd9f71d261d%26returnto%3DProof%2Bof%2Bwork%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://alt.wikipedia.org/w/index.php?title=%D0%90%D2%A5%D1%8B%D0%BB%D1%83:%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D1%8C_%D1%83%D1%87%D1%91%D1%82%D0%BD%D1%83%D1%8E_%D0%B7%D0%B0%D0%BF%D0%B8%D1%81%D1%8C&returnto=%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%3A%D0%88%D0%B0%D1%80%D1%82%D0%B0%D0%BC%D0%B0%D0%BB%D1%8B,0,,low,Auto-labeled
https://bh.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%85%E0%A4%A8%E0%A5%81%E0%A4%B0%E0%A5%8B%E0%A4%A7,0,,low,Auto-labeled
